TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType_Credit,TransactionType_Debit,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Cluster,PCA1,PCA2
159.32,18.0,100.0,1.0,304.4399999999996,0,1,0,1,0,0,0,0,1,1,-1.9722691372650785,-0.636710632544409
50.829999999999984,30.0,47.999999999999986,1.0,9553.42,1,0,0,0,1,1,0,0,0,0,0.8501146728115958,-1.5385240013858694
56.889999999999986,59.0,56.0,1.0,3034.67,1,0,0,1,0,0,1,0,0,2,-0.056096912929342324,1.2857734935055207
20.21999999999997,43.0,138.0,1.0,5515.32,0,1,1,0,0,0,1,0,0,0,0.25382460160823084,-0.829962147777503
50.400000000000006,36.0,84.0,1.0,1677.0100000000002,0,1,0,1,0,1,0,0,0,1,-0.6631457592263088,-0.1432909173126477
73.88,53.0,131.0,1.0,4055.55,0,1,0,1,0,0,0,1,0,2,-0.06136424002677254,1.2550744313704207
119.60999999999999,33.0,53.0,1.0,9899.94,0,1,1,0,0,1,0,0,0,0,0.9790338049083225,-1.4629386374797457
116.57999999999998,43.0,247.0,1.0,2620.74,0,1,0,1,0,0,1,0,0,1,-0.5397039059317343,-0.10985864583184124
391.96,64.0,79.0,1.0,2174.16,0,1,1,0,0,0,0,1,0,2,-0.10173599652088056,1.9085736150067025
156.26,46.0,160.0,1.0,7854.1,1,0,0,1,0,0,1,0,0,0,0.7951699916515753,-0.9302046182902549
427.0,49.0,163.0,1.0,8253.65,1,0,0,1,0,0,1,0,0,0,0.9298946954719507,-0.8290502652450314
443.68,18.0,137.0,1.0,874.1499999999996,0,1,1,0,0,0,0,0,1,1,-1.9317258832877136,-0.6655422151764872
101.75999999999999,31.0,26.0,1.0,6043.25,0,1,0,1,0,1,0,0,0,0,0.22606027283806832,-1.2197451413097014
67.57,37.0,107.0,1.0,2766.12,0,1,0,1,0,0,1,0,0,1,-0.6270382685013351,-0.15920564399392012
326.29,56.0,179.0,1.0,8171.26,0,1,0,0,1,0,1,0,0,0,1.0952922875817857,-0.6271366080338252
158.56,33.0,100.0,1.0,5401.21,0,1,1,0,0,1,0,0,0,0,0.11084122124564288,-1.159071867321615
56.02000000000004,27.0,142.0,1.0,3548.02,0,1,0,0,1,0,0,0,1,1,-1.1133495656268517,-0.6442894122703009
288.28,27.0,36.0,1.0,160.82999999999993,0,1,0,0,1,0,0,0,1,1,-1.7246186285084104,-0.21546671626730568
245.67,24.0,107.0,1.0,752.25,1,0,0,1,0,0,0,0,1,1,-1.695053490895293,-0.44718742367723907
114.35,41.0,20.999999999999986,1.0,469.1199999999999,1,0,0,1,0,0,1,0,0,1,-0.8772781128182576,0.2895060865617919
373.27,61.0,79.0,1.0,8441.61,1,0,0,0,1,1,0,0,0,0,1.5487303048898444,-0.393367724937715
504.63,60.0,168.0,1.0,3806.16,0,1,0,0,1,0,1,0,0,2,-0.024813022305717386,1.1676720109294023
820.1500000000001,47.0,181.0,1.0,8802.97,0,1,0,1,0,1,0,0,0,0,1.0815453625809757,-0.9938808797914545
986.81,68.0,127.0,1.0,14881.77,1,0,0,0,1,1,0,0,0,0,2.8766511933313086,-0.6469850859780755
8.370000000000005,63.0,135.0,1.0,1106.3400000000001,0,1,1,0,0,0,0,1,0,2,-0.31409431775510527,1.8413551755588995
197.49,53.0,30.0,1.0,5005.33,1,0,0,0,1,0,0,1,0,2,0.1516639419746451,1.3471235974423217
637.97,58.0,90.0,1.0,7949.03,0,1,0,1,0,0,0,1,0,2,0.7754532161660352,1.2387449897519947
13.519999999999982,26.0,65.0,1.0,259.77000000000044,0,1,1,0,0,0,0,0,1,1,-1.7158707796640695,-0.31099225840606654
432.1,49.0,240.0,1.0,2114.3,0,1,1,0,0,0,1,0,0,2,-0.703836187721129,0.846993011043308
375.17,51.0,66.0,2.0,5495.3,0,1,1,0,0,0,1,0,0,2,0.0816520376037067,0.8552010469461385
642.68,50.0,94.0,1.0,8461.46,0,1,0,1,0,1,0,0,0,0,1.1715574074517665,-0.7802700005973832
78.44,52.0,292.0,1.0,6870.84,1,0,0,0,1,0,0,1,0,2,0.36140822300220915,0.8272744065273435
139.72,49.0,201.0,1.0,5058.83,0,1,0,1,0,0,1,0,0,0,0.32651224458936634,-0.6777613326576041
499.99,31.0,296.0,1.0,8885.0,0,1,0,1,0,0,1,0,0,0,0.39979978300833263,-1.6642904443808901
10.069999999999993,24.0,49.0,1.0,530.8099999999995,0,1,0,0,1,0,0,0,1,1,-1.7219530344740015,-0.39831205037287454
120.62,23.0,85.0,1.0,9379.53,0,1,1,0,0,0,0,0,1,0,0.08176067219072633,-1.7854052614046085
578.49,59.0,180.0,1.0,6475.13,0,1,0,1,0,0,0,1,0,2,0.49551272024422227,1.2711976355072343
280.92,41.0,168.0,1.0,5298.85,0,1,0,0,1,1,0,0,0,0,0.29031797019664257,-0.9641835800859707
42.420000000000016,21.0,102.0,1.0,490.5699999999997,0,1,0,0,1,0,0,0,1,1,-1.8507096590253884,-0.5582788836560633
77.03,67.0,259.0,1.0,11310.27,0,1,1,0,0,1,0,0,0,0,2.203029214188265,-0.6779184420687853
22.589999999999975,62.0,45.0,1.0,3988.75,0,1,1,0,0,0,0,1,0,2,0.23463996117273817,1.6914220019646073
568.76,51.0,155.0,1.0,7484.32,0,1,1,0,0,0,0,1,0,2,0.4339511965596901,0.9743567494626678
105.94,51.0,207.0,1.0,5963.1,0,1,0,1,0,0,1,0,0,0,0.5586665612062351,-0.6931749028353563
350.15,21.0,195.0,1.0,296.47000000000025,1,0,1,0,0,0,0,0,1,1,-1.942075162755222,-0.5824541253063527
1151.18,65.0,105.0,1.0,1100.0599999999995,0,1,1,0,0,1,0,0,0,2,-0.2334440224998377,1.6668535565874922
183.67,19.0,238.0,1.0,910.2600000000002,0,1,0,0,1,0,0,0,1,1,-1.913827952427692,-0.8090634090190588
278.27,29.0,123.0,1.0,6684.34,0,1,0,1,0,1,0,0,0,0,0.21846898250897132,-1.4355539449235075
470.3,40.0,88.0,1.0,8524.09,0,1,1,0,0,1,0,0,0,0,0.881045411485021,-1.1141918826902981
261.69,53.0,84.0,1.0,5126.65,0,1,1,0,0,0,0,1,0,2,0.1233663732855384,1.2776274143509512
365.04,22.0,94.0,1.0,873.8900000000003,0,1,0,1,0,0,0,0,1,1,-1.7630986031812272,-0.512237835443893
211.1,57.0,136.0,1.0,7059.77,0,1,0,1,0,0,0,1,0,2,0.6061875789612781,1.1641618161373533
21.49000000000001,58.0,240.0,1.0,11991.24,0,1,1,0,0,1,0,0,0,0,2.067474897023677,-1.021617134075454
63.579999999999984,18.0,199.0,1.0,8086.04,0,1,1,0,0,0,0,0,1,1,-0.5671548203107053,-1.3623596386859735
321.86,63.0,167.0,1.0,12626.49,0,1,1,0,0,1,0,0,0,0,2.340149919436662,-0.7737633668645292
12.110000000000014,75.0,127.0,1.0,1730.2799999999997,0,1,0,1,0,0,0,1,0,2,0.19280353327926036,2.184561504418014
642.54,44.0,28.0,1.0,3143.17,0,1,0,1,0,0,1,0,0,2,-0.5756194391116978,0.8577025522842557
210.45,27.0,146.0,1.0,1242.4899999999998,0,1,1,0,0,0,0,0,1,1,-1.5616879439209392,-0.4295798155626934
313.65,55.0,173.0,1.0,1886.3599999999997,1,0,0,1,0,0,0,1,0,2,-0.43160416240280036,1.4926037620090384
99.75999999999999,26.0,131.0,1.0,416.8900000000003,0,1,0,1,0,0,0,0,1,1,-1.711427993934271,-0.4194005106066312
115.32,53.0,113.0,1.0,5929.08,0,1,0,1,0,0,0,1,0,2,0.2927812722258471,1.1339436182299458
33.610000000000014,23.0,72.0,1.0,479.0799999999999,0,1,0,0,1,0,0,0,1,1,-1.7760079399609277,-0.45353748987880416
498.59,33.0,32.0,1.0,5862.99,1,0,0,0,1,1,0,0,0,0,0.20790036061454067,-1.0670153344517461
98.81,27.0,91.0,1.0,797.1000000000004,0,1,0,1,0,0,0,0,1,1,-1.590601970080486,-0.36640574411582383
1.8700000000000045,65.0,147.0,1.0,7287.94,0,1,1,0,0,0,0,1,0,2,0.8995376085679994,1.4034915652412727
78.92000000000002,59.0,95.0,1.0,5624.86,1,0,0,0,1,0,1,0,0,2,0.3891620530137116,1.0436858827112943
194.29,39.0,10.0,1.0,2988.41,1,0,0,1,0,0,1,0,0,1,-0.4718718435591807,0.04544729615784748
28.730000000000018,53.0,185.0,1.0,2712.96,0,1,1,0,0,0,1,0,0,2,-0.39572113139087034,0.9518115103294539
105.53,24.0,88.0,1.0,1433.6599999999999,0,1,0,0,1,0,0,0,1,1,-1.5822793995086835,-0.5057769358139049
737.34,30.0,34.0,1.0,7336.56,0,1,0,0,1,1,0,0,0,0,0.3410568749973242,-1.276535376620946
237.86,18.0,210.0,1.0,475.6300000000001,0,1,1,0,0,0,0,0,1,1,-2.016474289543545,-0.750104947152515
409.61,65.0,89.0,1.0,11698.15,0,1,0,1,0,1,0,0,0,0,2.270316780633931,-0.5505221592208767
75.53,21.0,157.0,1.0,1034.35,1,0,0,0,1,0,0,0,1,1,-1.7572653566013643,-0.6462872881377139
72.75,64.0,15.0,1.0,12042.79,0,1,1,0,0,1,0,0,0,0,2.361630261354646,-0.538022957600138
39.110000000000014,26.0,143.0,1.0,518.54,0,1,0,0,1,0,0,0,1,1,-1.709619129014396,-0.4414143787917393
729.38,68.0,90.0,1.0,9127.65,0,1,1,0,0,1,0,0,0,0,1.8287382057739088,-0.17944501703986798
137.49,34.0,50.0,1.0,4471.05,0,1,1,0,0,0,1,0,0,1,-0.3981356367458379,-0.29164454522078975
504.71,29.0,61.0,1.0,6214.54,0,1,0,0,1,0,1,0,0,0,-0.07129809295510581,-1.2218799370296956
371.47,24.0,58.0,1.0,1187.04,1,0,0,1,0,0,0,0,1,1,-1.6054335740338344,-0.4052694479448701
430.35,36.0,205.0,1.0,354.89999999999964,0,1,0,0,1,1,0,0,0,1,-1.0296619842319992,-0.130445160048705
230.32,35.0,56.0,1.0,791.46,0,1,0,1,0,0,1,0,0,1,-1.05343946844088,0.012977575351307835
121.70999999999998,52.0,140.0,1.0,5878.89,0,1,1,0,0,0,0,1,0,2,0.22331152315519004,1.0971354716777748
98.87,20.0,179.0,1.0,533.1999999999998,0,1,0,0,1,0,0,0,1,1,-1.9161102698735075,-0.683303083130339
117.55000000000001,24.0,35.0,1.0,897.9400000000005,0,1,1,0,0,0,0,0,1,1,-1.6563719311057108,-0.3793859369820891
244.64,30.0,103.0,1.0,9159.56,0,1,0,1,0,1,0,0,0,0,0.7257529407906449,-1.5775150905263136
321.93,45.0,12.0,1.0,4392.73,0,1,1,0,0,0,1,0,0,2,-0.28208370896765317,0.797068637107973
1092.73,58.0,11.0,1.0,1390.98,0,1,0,1,0,0,0,1,0,2,-0.46750640482338274,1.9141695401659313
283.23,40.0,98.0,1.0,2008.77,0,1,0,0,1,0,1,0,0,1,-0.7154438654686199,0.0500208963004829
346.65,30.0,60.0,1.0,6356.96,0,1,0,0,1,0,1,0,0,0,0.0050630448202692024,-1.2181035119644812
381.62,64.0,164.0,1.0,6009.12,0,1,0,0,1,0,0,1,0,2,0.5745565947784805,1.481322616021004
388.65,76.0,43.0,1.0,7896.85,0,1,1,0,0,0,0,1,0,2,1.3572375388586646,1.9066463695627327
29.21999999999997,24.0,151.0,1.0,1649.4300000000003,0,1,1,0,0,0,0,0,1,1,-1.5596207121322574,-0.5931324153327477
46.75,67.0,150.0,1.0,2840.43,0,1,0,1,0,0,0,1,0,2,0.13842678249006563,1.8005966505013702
348.64,57.0,128.0,1.0,3274.96,0,1,0,0,1,0,0,1,0,2,-0.13285034794390127,1.500293355293239
319.17,73.0,81.0,1.0,6501.56,0,1,0,0,1,0,0,1,0,2,0.9909208216840595,1.842544916634246
73.94999999999999,26.0,76.0,1.0,363.9200000000001,0,1,1,0,0,0,0,0,1,1,-1.7085206903802812,-0.32509311698797705
389.63,27.0,99.0,1.0,9748.48,0,1,0,0,1,0,1,0,0,0,0.5237186669937606,-1.6316395468069524
217.61,19.0,45.0,1.0,1404.5299999999997,0,1,1,0,0,0,0,0,1,1,-1.7324457520027838,-0.5891227593844125
199.84,21.0,150.0,1.0,706.4400000000005,0,1,1,0,0,0,0,0,1,1,-1.848137964578861,-0.5973531962257698
56.349999999999994,44.0,75.0,1.0,5095.73,0,1,1,0,0,1,0,0,0,0,0.41730447793325653,-0.7430765838471971
248.95,65.0,29.0,1.0,3059.79,1,0,0,1,0,0,0,1,0,2,0.1718099642855213,1.9086666284430711
142.58,33.0,145.0,1.0,7844.23,0,1,1,0,0,0,1,0,0,0,0.36294232053787445,-1.3476911686313335
1020.73,28.0,87.0,1.0,1119.6099999999992,0,1,1,0,0,0,0,0,1,1,-1.620197734471749,-0.2098069188921678
333.78,60.0,98.0,1.0,6810.94,0,1,1,0,0,0,0,1,0,2,0.6400583376368694,1.3740072710825366
332.59,55.0,143.0,1.0,1457.0699999999997,0,1,0,0,1,0,0,1,0,2,-0.5399681312839621,1.555942958195215
236.81,22.0,15.0,1.0,813.6800000000003,0,1,0,1,0,0,0,0,1,1,-1.722650597279117,-0.4265129053471848
417.8,27.0,130.0,1.0,1518.8199999999997,1,0,0,1,0,0,0,0,1,1,-1.4895496276997293,-0.41235360228581996
319.27,50.0,150.0,1.0,10269.78,0,1,1,0,0,1,0,0,0,0,1.505467590350432,-1.0082608163980655
384.1,42.0,172.0,1.0,672.79,0,1,0,1,0,0,1,0,0,1,-0.9311431856602039,0.1371325381946199
820.6200000000001,61.0,158.0,1.0,6024.8,1,0,0,1,0,1,0,0,0,2,0.6149709485086232,1.0258133382662074
474.77,56.0,50.0,1.0,2158.59,1,0,0,0,1,0,1,0,0,2,-0.3770797766612228,1.322508557165587
542.72,43.0,92.0,1.0,6011.8,1,0,0,1,0,1,0,0,0,0,0.5304810061118446,-0.8156451982486335
79.80000000000001,73.0,76.0,1.0,6372.58,0,1,1,0,0,0,0,1,0,2,0.9996956284415195,1.8454892724136722
46.24000000000001,57.0,52.0,1.0,2569.56,0,1,0,1,0,0,1,0,0,2,-0.22304997366192308,1.239587487115271
327.8,61.0,54.0,1.0,10585.48,0,1,1,0,0,1,0,0,0,0,1.948433076746945,-0.5399530349274936
445.79,52.0,161.0,1.0,717.9899999999998,0,1,1,0,0,1,0,0,0,2,-0.6512075067226184,1.0961886546328459
55.889999999999986,72.0,150.0,1.0,3689.65,0,1,0,0,1,0,0,1,0,2,0.4322130759980412,1.9129820620907605
158.41,28.0,16.0,1.0,1512.1599999999999,0,1,0,1,0,0,0,0,1,1,-1.3978193852512675,-0.28913389284787283
101.19,64.0,75.0,1.0,14389.45,1,0,0,0,1,1,0,0,0,0,2.7877996494759154,-0.7928592886900017
61.97,74.0,95.0,1.0,7014.69,0,1,1,0,0,0,0,1,0,2,1.1439656012610464,1.8028883222957868
27.20999999999998,79.0,102.0,1.0,3520.61,0,1,1,0,0,0,0,1,0,2,0.6455508835023702,2.236949801671283
173.74,80.0,64.0,1.0,4913.42,0,1,0,0,1,0,0,1,0,2,0.9349899827181121,2.2088954563558376
176.11,38.0,105.0,1.0,9155.35,0,1,0,1,0,0,1,0,0,0,0.7934548955434124,-1.2537772150992577
88.4,46.0,174.0,1.0,2567.53,0,1,0,0,1,0,1,0,0,2,-0.6439753336373075,0.7294085491117311
567.92,53.0,14.0,1.0,3779.47,0,1,0,0,1,0,0,1,0,2,-0.1343850902769841,1.4926631500915244
138.11,68.0,104.0,1.0,4177.65,1,0,0,0,1,0,0,1,0,2,0.43295552877787163,1.824061150314444
456.93,28.0,193.0,1.0,7284.76,1,0,0,1,0,0,1,0,0,0,0.08184266696758516,-1.4993660194358585
101.42000000000002,66.0,146.0,1.0,6530.59,0,1,0,0,1,0,0,1,0,2,0.7748519248527077,1.4943978953726549
300.61,44.0,51.0,1.0,7895.54,0,1,0,0,1,1,0,0,0,0,0.9212261030363631,-0.9214979312746222
265.94,54.0,132.0,1.0,6781.3,0,1,0,0,1,0,1,0,0,0,0.8022975562719274,-0.5347095742435513
345.54,29.0,50.0,1.0,2091.78,0,1,0,0,1,0,1,0,0,1,-1.0248600028757826,-0.26350424911360504
411.52,41.0,88.0,1.0,11108.39,0,1,1,0,0,1,0,0,0,0,1.4023275859349138,-1.2926464749674929
111.20999999999998,35.0,111.0,1.0,9088.36,0,1,0,1,0,1,0,0,0,0,0.8787666386141422,-1.4287360641117544
316.37,53.0,86.0,1.0,4671.69,0,1,1,0,0,0,1,0,0,2,-0.016403404314513287,0.955096921055257
260.63,37.0,142.0,1.0,7534.73,0,1,0,1,0,0,1,0,0,0,0.4322452513374999,-1.1940415133371758
92.36000000000001,29.0,144.0,1.0,6353.14,0,1,1,0,0,0,1,0,0,0,-0.033441801941700766,-1.370612935518158
262.06,63.0,118.0,1.0,13587.52,0,1,0,1,0,1,0,0,0,0,2.5655812307085903,-0.8229088751331382
64.5,74.0,230.0,1.0,1351.2399999999998,0,1,1,0,0,0,0,1,0,2,0.021022894352936305,2.086090734212001
175.94,57.0,89.0,1.0,3728.04,0,1,1,0,0,0,0,1,0,2,-0.00703963924369333,1.507457746010922
199.47,57.0,142.0,1.0,6067.44,0,1,0,0,1,1,0,0,0,0,0.9504047561175311,-0.4594863108772932
51.06999999999999,63.0,133.0,1.0,4292.16,0,1,0,1,0,0,0,1,0,2,0.2938108381228303,1.5709473434696166
435.86,56.0,134.0,1.0,3801.82,0,1,1,0,0,0,0,1,0,2,-0.07528003362982899,1.4453316497990336
74.73000000000002,64.0,162.0,1.0,6353.22,1,0,0,1,0,0,0,1,0,2,0.7152939520332295,1.4274255834703817
182.79,23.0,14.0,1.0,1251.85,1,0,0,0,1,0,0,0,1,1,-1.6004733393830088,-0.40571704377231876
628.36,44.0,108.0,1.0,11869.71,0,1,0,0,1,1,0,0,0,0,1.600243447779531,-1.2650873192637548
268.39,29.0,177.0,1.0,9409.43,0,1,0,0,1,1,0,0,0,0,0.6856731535480788,-1.7108864166633064
362.27,80.0,47.0,1.0,6003.59,0,1,1,0,0,0,0,1,0,2,1.1278600365736695,2.184511484412532
560.15,50.0,92.0,1.0,817.8299999999999,1,0,0,0,1,0,1,0,0,2,-0.8429521126878272,1.183994371600773
351.99,80.0,45.0,2.0,3663.64,0,1,1,0,0,0,0,1,0,2,0.6954360825312418,2.3725339510518846
132.36,28.0,160.0,1.0,319.64999999999964,0,1,0,1,0,0,0,0,1,1,-1.6850898691666254,-0.37524794336095313
24.769999999999982,40.0,17.0,1.0,478.22999999999956,1,0,0,0,1,0,1,0,0,1,-0.9128866265161946,0.2568477550346794
80.24000000000001,53.0,58.0,1.0,8012.81,1,0,0,1,0,1,0,0,0,0,1.2835634768660669,-0.6514447773757526
8.649999999999977,68.0,198.0,1.0,4201.22,0,1,1,0,0,0,0,1,0,2,0.3901675819200317,1.6883463713533313
178.91,18.0,19.0,1.0,8870.89,0,1,1,0,0,0,0,0,1,1,-0.34972346138171967,-1.1881844732010696
115.22,27.0,108.0,1.0,906.1999999999998,0,1,0,1,0,0,1,0,0,1,-1.2902297060831756,-0.3468622950245902
161.63,46.0,276.0,1.0,9286.37,0,1,0,0,1,1,0,0,0,0,1.1544780635370135,-1.258665860781624
542.75,70.0,63.0,1.0,2224.08,1,0,0,1,0,0,0,1,0,2,0.12011170902686158,2.1405483842397337
317.47,67.0,16.0,1.0,14639.28,1,0,0,0,1,1,0,0,0,0,2.9297416173256745,-0.6104106537167769
280.99,45.0,29.0,1.0,9733.59,0,1,0,1,0,0,1,0,0,0,1.141367786685955,-0.9546402417185192
24.189999999999998,29.0,28.0,1.0,2756.2,0,1,1,0,0,0,1,0,0,1,-0.8501978965207377,-0.3130012281343
586.85,36.0,86.0,1.0,6655.15,0,1,1,0,0,1,0,0,0,0,0.3950908758608269,-1.0846428160965247
372.41,55.0,143.0,1.0,3233.87,0,1,1,0,0,0,0,1,0,2,-0.2093083945861221,1.4371952223725586
63.170000000000016,20.0,148.0,1.0,1676.5699999999997,0,1,1,0,0,0,0,0,1,1,-1.6807563590834647,-0.7232636872650955
383.69,54.0,285.0,1.0,8371.11,0,1,0,0,1,0,1,0,0,0,1.0147543240227674,-0.834229630982041
247.17,65.0,149.0,1.0,2611.64,1,0,0,1,0,0,0,1,0,2,0.032195713312619056,1.796175251956603
48.78,18.0,136.0,1.0,552.0599999999995,1,0,0,1,0,0,0,0,1,1,-1.9087210875085099,-0.6961513658062807
4.149999999999977,60.0,119.0,1.0,6017.36,1,0,0,1,0,0,0,1,0,2,0.5570138818910992,1.362019075906781
60.99000000000001,34.0,58.0,1.0,7281.46,0,1,0,1,0,0,1,0,0,0,0.35442474542425007,-1.1979585920854334
408.19,26.0,241.0,1.0,6847.47,0,1,0,1,0,0,1,0,0,0,-0.09974093574104903,-1.6166664820975134
524.6,58.0,76.0,1.0,13017.7,0,1,0,1,0,1,0,0,0,0,2.2935133190022405,-0.8625022103866764
108.95999999999998,26.0,247.0,1.0,7597.66,0,1,1,0,0,0,0,0,1,1,-0.4388315537001856,-1.1049520553892955
70.03,63.0,49.0,1.0,7330.31,0,1,0,1,0,0,0,1,0,2,0.8992566765789991,1.4358779889369546
124.84,52.0,79.0,1.0,6711.78,0,1,0,0,1,0,0,1,0,2,0.40441983427402267,1.0895249812836996
324.04,54.0,30.0,1.0,2248.06,0,1,1,0,0,0,0,1,0,2,-0.3663706810826554,1.6143924132020695
39.69,70.0,163.0,1.0,3524.68,0,1,0,0,1,0,0,1,0,2,0.33532269852684776,1.839984660633882
157.7,58.0,46.0,1.0,8332.58,1,0,0,1,0,0,1,0,0,0,1.3087295051311858,-0.419538994868203
81.26999999999998,22.0,68.0,1.0,1814.48,1,0,0,0,1,0,0,0,1,1,-1.539532795098598,-0.5638020377650623
193.82,37.0,176.0,1.0,3886.77,0,1,0,1,0,0,1,0,0,1,-0.46417421365425066,-0.316968273475427
16.730000000000018,79.0,165.0,1.0,7591.13,0,1,0,0,1,0,0,1,0,2,1.3761959521781744,1.8180968152566344
474.05,57.0,214.0,1.0,1484.31,0,1,1,0,0,0,0,1,0,2,-0.519729220000094,1.5694655497807881
637.75,79.0,152.0,1.0,4202.92,0,1,0,1,0,0,0,1,0,2,0.6949300658004638,2.173473569448819
153.59,66.0,174.0,1.0,4813.12,1,0,0,1,0,0,0,1,0,2,0.47422385127545424,1.6128497666477575
186.6,18.0,139.0,1.0,9716.68,0,1,0,1,0,0,0,0,1,0,-0.02676073888151731,-2.065900665566758
644.08,24.0,55.0,1.0,1980.62,0,1,0,0,1,0,0,0,1,1,-1.5269932280138163,-0.43981455019519955
226.66,41.0,168.0,1.0,10216.25,0,1,0,1,0,1,0,0,0,0,1.2353489930674075,-1.3696631209139554
305.0,22.0,222.0,1.0,944.8299999999999,0,1,1,0,0,0,0,0,1,1,-1.818387882045373,-0.657528900547307
233.1,42.0,37.0,1.0,7469.2,1,0,0,1,0,1,0,0,0,0,0.8338085098560752,-0.9369798095764181
793.13,68.0,76.0,1.0,13389.16,0,1,0,0,1,1,0,0,0,0,2.622424628568639,-0.5091342739207848
224.19,52.0,93.0,1.0,8475.47,0,1,1,0,0,1,0,0,0,0,1.2691824749669474,-0.7398734973951911
214.83,23.0,63.0,1.0,991.6900000000005,1,0,1,0,0,0,0,0,1,1,-1.6728996728974277,-0.4242624084864116
163.46,63.0,111.0,1.0,6953.8,1,0,0,1,0,0,0,1,0,2,0.8102468334795394,1.419928821707341
194.99,34.0,91.0,1.0,1370.0299999999997,0,1,0,1,0,0,1,0,0,1,-0.988329793292019,-0.1145260671613969
227.5,34.0,277.0,1.0,11505.35,0,1,0,0,1,1,0,0,0,0,1.1905371713975907,-1.8354938939721577
259.9,26.0,100.0,1.0,914.2799999999997,0,1,0,0,1,0,0,0,1,1,-1.641118568709342,-0.39167333651872993
59.50999999999999,36.0,55.0,1.0,9955.88,1,0,0,0,1,1,0,0,0,0,1.106662157313659,-1.3739508614659774
50.629999999999995,64.0,143.0,1.0,4732.81,0,1,0,0,1,0,0,1,0,2,0.383920235707147,1.5661923528362038
1074.95,20.0,91.0,1.0,530.8599999999997,0,1,0,1,0,0,0,0,1,1,-1.97003784559205,-0.4587874766966079
112.93999999999997,73.0,31.0,1.0,3807.84,1,0,0,0,1,0,0,1,0,2,0.5553214242407905,2.1101011187317176
11.810000000000002,21.0,131.0,1.0,320.25,0,1,1,0,0,0,0,0,1,1,-1.889733712318937,-0.5673062025299642
329.14,55.0,14.0,1.0,12033.92,0,1,0,1,0,1,0,0,0,0,2.0682619835545064,-0.8350480278549075
154.24,61.0,82.0,1.0,6109.55,0,1,1,0,0,0,0,1,0,2,0.5680211122220054,1.4604413252130688
233.44,20.0,297.0,1.0,1691.88,0,1,0,0,1,0,0,0,1,1,-1.7699485485040523,-0.9033749517294403
141.8,18.0,116.0,1.0,1697.67,0,1,1,0,0,0,0,0,1,1,-1.7328392482150872,-0.7434946407742844
209.03,55.0,126.0,1.0,8359.5,0,1,0,1,0,0,1,0,0,0,1.1565569056346205,-0.6343073112961716
1137.63,26.0,144.0,1.0,1629.12,0,1,1,0,0,0,0,0,1,1,-1.6268411392087505,-0.37351489076090527
261.14,42.0,162.0,1.0,6100.08,0,1,1,0,0,0,1,0,0,0,0.2931908876452156,-0.9091708928808919
101.81,45.0,105.0,1.0,13872.03,0,1,1,0,0,1,0,0,0,0,2.0710905929235928,-1.4362674597399216
98.70999999999998,32.0,117.0,1.0,10095.23,0,1,1,0,0,1,0,0,0,0,0.9572294364164642,-1.5939240796393621
87.38,21.0,252.0,1.0,1504.9899999999998,0,1,0,1,0,0,0,0,1,1,-1.7174278888297394,-0.8263196046535792
83.38999999999999,32.0,158.0,1.0,13182.11,0,1,0,1,0,1,0,0,0,0,1.533294534756264,-1.9168498286339575
267.55,46.0,40.000000000000014,1.0,4330.04,0,1,0,0,1,0,1,0,0,2,-0.27246869362689624,0.7775278565108791
870.05,29.0,39.0,1.0,905.25,0,1,1,0,0,1,0,0,0,1,-1.113862036343648,-0.13446001690800558
154.32,38.0,269.0,1.0,6972.5,1,0,1,0,0,0,1,0,0,0,0.3164231982173689,-1.2411460590689503
164.51,78.0,110.0,1.0,3553.69,0,1,0,1,0,0,0,1,0,2,0.6169958925101098,2.1823307061051307
758.12,69.0,90.0,1.0,6164.65,0,1,1,0,0,0,0,1,0,2,0.7519309206556735,1.7952540509474764
103.75999999999999,28.0,188.0,1.0,9626.14,0,1,0,0,1,0,1,0,0,0,0.523384980269268,-1.734022976186087
583.92,55.0,139.0,1.0,6364.14,0,1,0,0,1,0,1,0,0,2,0.30354571381910217,0.8406294950768985
204.06,77.0,159.0,1.0,4351.83,0,1,0,0,1,0,0,1,0,2,0.6893305296467505,2.038285078745997
53.50999999999999,56.0,165.0,1.0,5773.5,0,1,0,0,1,0,0,1,0,2,0.3206959063968819,1.184916894040032
1108.4599999999998,30.0,262.0,1.0,9257.04,0,1,0,1,0,0,1,0,0,0,0.38379662161466377,-1.6083061369975016
52.94999999999999,68.0,14.0,1.0,6335.58,1,0,0,0,1,0,0,1,0,2,0.8885751184133457,1.75291047756087
120.17000000000002,49.0,105.0,1.0,5403.79,0,1,1,0,0,1,0,0,0,0,0.6081489826057453,-0.6263140551444855
220.8,31.0,28.0,1.0,8135.31,0,1,0,0,1,0,1,0,0,0,0.39824583771626765,-1.301779040286164
119.00999999999999,45.0,87.0,1.0,9798.26,0,1,1,0,0,1,0,0,0,0,1.3152497978927955,-1.08881619576007
183.32,21.0,74.0,1.0,137.42000000000007,0,1,1,0,0,0,0,0,1,1,-1.917245470363148,-0.46072116331365254
858.8800000000001,60.0,227.0,1.0,7015.46,0,1,0,0,1,0,1,0,0,2,0.5070842533323598,0.8856603890115827
